THREAT_ID,NAME,DESCRIPTION,CVE_ID,BUGTRAQ_ID,VENDOR_ID,CATEGORY,SEVERITY,REFERENCE
34222,"Microsoft Vector Markup Language Memory Corruption Vulnerability","Microsoft Vector Markup Language is vulnerable to memory corruption while parsing certain malformed VML files. The vulnerability is due to the lack of proper checks on user input data in the VML file. An attacker could exploit the vulnerability by sending a malformed VML file. A successful attack could lead to remote code execution with the privileges of the current user.",CVE-2011-1266,,MS11-052,code-execution,critical,http://www.microsoft.com/technet/security/Bulletin/MS11-052.mspx
32956,"Oracle Document Capture EasyMail IMAP4 LicenseKey Buffer Overflow","Oracle Document Capture is prone to a buffer overflow vulnerability while parsing certain crafted HTML pages. The vulnerability is present in the EasyMail IMAP4 ActiveX component and is due to the lack of proper checks on parameters passed to the LicenseKey method. An attacker could exploit the vulnerability by hosting a crafted webpage and enticing the victim to visit the page. A successful attack could lead to remote code execution with the privileges of the current logged-in user.",,,,overflow,medium,http://secunia.com/advisories/37269/;
33670,"Hyleos ChemView ActiveX Control Buffer Overflow Vulnerability","Hyleos ChemView 1.9.5.1 is prone to a stack based buffer overflow vulnerability while parsing certain crafted HTTP responses. The vulnerability is present in the SaveasMolFile function of HLChemView activex control and is due to the lack of proper checks on filename parameter. An attacker could exploit the vulnerability by crafting a webpage and enticing the victim to visit the page. A successful attack could lead to remote code execution with the privileges of the current logged-in user.",CVE-2010-0679;,38225;,,overflow,high,http://secunia.com/advisories/38523;
33411,"Microsoft Office Excel File Format Parsing Vulnerability","Microsoft Excel is prone to a remote code execution vulnerability while parsing certain crafted XLS files .The vulnerability is due to the lack of proper checks on user input data in the XLS file, leading to an exploitable remote code execution.An attacker could exploit the vulnerability by sending a crafted XLS file. A successful attack could lead to remote code execution with the privileges of the current logged-in user.",CVE-2008-4264;,32621;,MS08-074;,code-execution,critical,http://www.microsoft.com/technet/security/bulletin/ms08-074.mspx;
34109,"Microsoft Windows MHTML Mime-Formatted Request XSS Vulnerability","Microsoft Windows MHTML component is prone to an information disclosure vulnerability while parsing certain crafted MIME-formatted MHTML requests. The vulnerability is due to the lack of proper checks on MIME-formatted data in the MHTML request, leading to a remote script execution vulnerability. An attacker could exploit the vulnerability by sending a crafted MHTML request/response. A successful attack could lead to client-side script run in the context of the user's instance of Internet Explorer.",CVE-2011-1894,,MS11-037,code-execution,high,http://www.microsoft.com/technet/security/Bulletin/MS11-037.mspx
32890,"Adobe Reader printf Stack Overflow Vulnerability","There exists a buffer overflow vulnerability in Adobe Reader and Acrobat. The vulnerability is due to insufficient input validation in JavaScript function util.printf. A remote attacker can exploit thisvulnerability by enticing the target user to open maliciously constructed files, potentially causing arbitrary code to be injected and executed in the security context of the logged-in user.",CVE-2008-2992;,30035;,apsb08-19;;,code-execution,high,http://secunia.com/advisories/29773;http://secunia.com/secunia_research/2008-14/;;
33051,"Microsoft IIS: UNC Mapped Virtual Host Source Disclosure","Microsoft IIS is prone to a UNC mapped virtual host source disclosure vulnerability while parsing certain crafted HTTP requests. The vulnerability is due to the lack of proper checks in the HTTP request. An attacker could exploit the vulnerability by sending a malformed HTTP request. A successful attack could lead to mapped virtual host source disclosure with the privileges of the server.",,1081;,,info-leak,high,
34226,"Adobe Audition Session File Stack Buffer Overflow Vulnerability","Adobe Audition is vulnerable to stack buffer overflow while parsing certain crafted ses files. The vulnerability is due to the lack of proper checks on user input data in the ses file. An attacker could exploit the vulnerability by sending a malformed ses file. A successful attack could lead to remote code execution with the privileges of the current user.",CVE-2011-0614,,,overflow,high,http://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2011-0614
33062,"Microsoft IIS UNC Path Disclosure Vulnerability","Microsoft IIS is prone to a UNC path disclosure vulnerability vulnerability while parsing certain crafted HTTP request.The vulnerability is due to the lack of proper checks in the HTTP request. An attacker could exploit the vulnerability by sending a crafted HTTP request. A successful attack could lead to information disclosure of the targeted server.",,1065;,,info-leak,high,
33727,"Microsoft WMITools ActiveX Remote Code Execution Vulnerability","Microsoft WMITools is vulnerable to a remote code execution condition while parsing malformed HTTP responses. The vulnerability is present in the WEBSingleView.ocx ActiveX control and is due to a lack of proper checks when passing parameter values to the AddContextRef or ReleaseContext methods. A successful attack could lead to remote code execution with the privileges of the current user.",CVE-2010-3973;,,MS11-027;,code-execution,high,http://osvdb.org/69942;http://secunia.com/advisories/42693;http://www.microsoft.com/technet/security/Bulletin/MS11-027.mspx;
34047,"Nullsoft Winamp MIDI Timestamp Stack Buffer Overflow","Nullsoft Winamp is prone to a buffer overflow vulnerability while parsing certain crafted MIDI file. The vulnerability is due to the lack of proper checks on some field in the MIDI file, leading to an exploitable overflow. An attacker could exploit the vulnerability by sending a crafted MIDI file. A successful attack could lead to remote code execution with the privileges of the current logged-in user.",,45221,,overflow,high,http://www.securityfocus.com/archive/1/515388
34013,"MailEnable HTTP Authorization Header Buffer Overflow Vulnerability","MailEnable Enterprise 1.04 and earlier and Professional 1.54 and earlier are prone to a buffer overflow vulnerability whileparsing certain crafted HTTP requests. The vulnerability is present in the HTTPMail component, and is due to the lack of boundary checks on the length of HTTP Authorization header, leading to an overflow. An attacker could exploit the vulnerabilityby passing a HTTP request with a long Authorization header, causing the overflow. A successful exploit could lead to remote code execution, or lead to a denial of service condition on the server.",CVE-2005-1348;,13350;,,overflow,high,http://www.sans.org/newsletters/risk/display.php?v=4&i=17;http://secunia.com/advisories/15062;
33902,"Microsoft Excel Remote Code Execution Vulnerability","A remote code execution vulnerability exists in the way that Microsoft Excel handles malformed Excel files. A successful attacker can take complete control of the affected system installing software, modifying data, or creating new local accounts with full privileges.",CVE-2011-0978,,MS11-021,code-execution,high,http://www.microsoft.com/technet/security/Bulletin/MS11-021.mspx
33882,"HP OpenView Network Node Manager nnmRptConfig.exe schdParams Buffer Overflow Vulnerability","HP OpenView Network Node Manager (OV NNM) 7.51 and 7.53 are prone to a buffer overflow vulnerability while handling certain crafted HTTP requests. The vulnerability is present in nnmRptConfig.exe module exposed by the web server listening on port 80. A remote attacker can send an oversized schdParams parameter via a POST request to one of the CGI functions of NNM to trigger a buffer overflow in this module. A successful exploit could allow remote code execution with the privileges of the server.",CVE-2011-0267;,45762;,,overflow,high,http://www.securityfocus.com/archive/1/515628;
33704,"Generic HTTP Cross Site Scripting Attempt","This signature detects suspected attempts to locate and/or exploit cross-site scripting (XSS) vulnerabilities in a web application. XSS vulnerabilities are created by a lack of proper checks on HTTP requests. An attacker could exploit XSS vulnerabilities by sending a crafted HTTP request that executes arbitrary javascript in user's browser, leading to cookie theft and other data leakage. This signature specifically checks the HTTP body for methods commonly used by attackers to locate XSS vulnerabilities, such as frequently used obfuscation and encoding techniques and javascript alert dialogs in suspicious areas of an HTML document.",,,,code-execution,high,http://en.wikipedia.org/wiki/Cross-site_scripting;
